776
1218
1880
2630
4369
5762
7442
9336
11319
13779
16402
19416
22980
26343
29018
31819
33699
36032
37693
38874
51933
55823
56950
57493
58005
58097
57883
56812
55477
53372
51494
49910
47760
45697
43352
40011
37502
35420
32741
30096
27524
25441
23872
22263
20616
19097
17802
16226
14932
13607
12178
10822
9996
9086
8184
7438
6763
6279
5849
5483
5165
4768
4471
4043
3790
3435
3199
3006
2895
2787
2686
2556
2477
2408
2348
2295
2248
2204
2163
2123
2081
2037
1989
1934
1872
1794
1734
1700
1630
1603
1513
1433
1320
1245
1140
1040
997
945
897
840
811
741
635
559
498
448
372
299
274
241
220
199
181
166
157
148
147
145
140
139
137
134
134
131
125
116
111
118
119
131
128
133
127
127
127
130
124
118
113
119
118
123
178
220
256
296
314
346
362
382
402
441
460
473
493
509
516
512
525
516
528
528
522
514
515
529
526
511
529
546
560
575
598
621
601
648
697
749
836
894
921
1021
1106
1221
1331
1470
1676
1836
1981
2170
2226
2281
2324
2340
2324
2262
2217
2139
2051
2011
1999
1862
1739
1665
1580
1492
1501
1479
1410
1273
1215
1133
1052
1018
971
894
836
780
715
675
649
614
569
539
529
506
468
464
454
431
419
403
398
392
388
393
386
376
392
386
386
411
407
405
385
382
378
376
382
388
382
365
368
371
375
381
394
386
383
402
396
406
420
428
440
436
451
460
458
449
467
448
447
448
459
449
449
453
489
515
507
521
521
525
557
562
564
580
585
571
593
598
595
602
596
596
592
589
573
533
520
518
536
578
638
710
766
832
905
980
1051
1145
1241
1297
1369
1433
1508
1570
1634
1652
1680
1695
1696
1683
1648
1658
1676
1692
1672
1678
1652
1652
1635
1652
1624
1557
1540
1489
1473
1463
1484
1448
1401
1376
1323
1315
1330
1353
1325
1316
1323
1329
1369
1435
1454
1544
1629
1727
1815
1913
2031
2201
2295
2458
2564
2660
2738
2828
2912
2897
2849
2784
2682
2605
2536
2487
2370
2199
2058
1963
1844
1756
1693
1574
1353
1261
1174
1109
1064
997
917
856
806
753
724
698
683
574
535
526
513
508
500
483
469
463
458
449
470
476
469
464
467
513
531
524
551
546
522
518
521
505
496
485
456
447
424
402
399
390
381
384
393
398
417
421
442
452
455
471
483
480
481
488
488
495
491
489
510
528
549
555
542
530
533
533
530
527
530
525
532
543
537
532
522
529
522
512
514
507
499
485
505
506
512
523
542
727
935
1262
1497
1759
2057
2365
3098
3561
4143
4675
5306
5948
6480
6951
7303
7652
7983
8535
9110
9574
10049
10372
10552
10740
10994
11229
11500
11734
11892
12073
12206
12360
12524
12691
12800
12906
6554
6079
5183
5058
4759
4547
4633
4689
4559
4483
4410
4416
4280
4001
3879
3753
3675
3516
3471
3338
3271
3253
3232
3193
3110
3091
3032
3028
3062
3001
3029
3008
3002
2993
3045
3059
3078
3100
3047
3094
3117
3176
3254
3313
3351
3407
3471
3503
3592
3667
3755
3806
3852
3870
3846
3876
3871
3829
3801
3423
3395
3337
3296
3225
3156
3074
2994
2904
2821
2766
2697
2618
2556
2517
2460
2409
2368
2374
2357
2353
2326
2308
2322
2345
2405
2435
2477
2524
2527
2550
2576
2623
2629
2637
2663
2690
2695
2709
2686
2673
2644
2638
2648
2638
2622
2626
2618
2597
2578
2570
2545
2533
2501
2482
2468
2392
2361
2367
2365
2366
2361
2351
2382
2417
2441
2455
2492
2533
2558
2602
2674
2733
2795
2844
2936
3026
3083
3103
3138
3176
3199
3205
3239
3283
3288
3320
3323
3284
3242
3225
3200
3161
3106
3063
3020
2983
2943
2903
2865
2854
2866
2879
2966
3011
3097
3150
3185
3221
3281
3331
3391
3445
3513
3569
3635
3687
3724
3777
3849
3963
4016
4078
4128
4143
4222
4263
4315
4488
4668
4811
4976
5148
5333
5555
5718
5844
6006
6079
6112
6249
6336
6418
6465
6545
6641
6721
6776
6854
6917
6981
7062
7028
6904
6822
6768
6743
6735
6688
6649
6665
6791
6778
6784
6792
6833
6869
6924
6958
7113
7306
7373
7653
7789
8288
8275
8628
8636
9016
9936
10370
10978
11282
12545
12854
13127
16560
19091
22799
25252
28974
34321
58550
69220
86589
106251
125495
156406
173712
191944
197255
211159
222319
229133
233570
237874
242678
249569
253686
256755
259671
261879
263660
265370
267730
269360
270011
270903
270602
270221
270702
270761
270611
270131
269413
