i_I,i_Q,beta_iq,beta_ir,beta_qr,gamma_2,beta_bd
0.20942045840330048,0.4883115473939046,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.7838133132939386,0.27858874074552276,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.40554459898380035,0.7601049905178693,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.6111387426986218,0.11291502313658264,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.7922661529481504,0.7469366593156573,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9378022057605123,0.9780698283569375,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.936615439411011,0.7363103343915998,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.998310369965417,0.9584013839537298,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9815608403716733,0.9954832257641124,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9035870284281379,0.7885973984831054,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9821556864284123,0.9993400757617752,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9991245619375011,0.8099105906426594,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9999679651725828,0.9243124111178552,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9942761160682777,0.9616437869607585,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9860133850054226,0.9862109467296727,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9572650768126365,0.9842054108515836,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9348570210282722,0.9545306143946933,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.8979868463295174,0.8179000280849998,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9907305833700526,0.9924660653374855,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.7506813835932921,0.6732654506070955,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.716981874677292,0.7158559608803626,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9988361711090993,0.9416394488769964,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9956258551989213,0.9885492688846148,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9848136441228728,0.9460052651095092,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9867265651158084,0.9400922465940108,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9973942846898505,0.998660074743518,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9815690021126108,0.9080783410570007,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9933660120003339,0.9123278481957162,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9567022056086188,0.876358259428129,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9995006006700774,0.30576347998435316,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9864558001933107,0.6528882643979687,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9999965357622298,0.16183294476559723,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9987023966225917,0.5499162974368167,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.988060934600374,0.008407641608210475,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.935891900198861,0.0022337496385311517,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9079080415068462,0.09563030840922812,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9452330251593501,0.02404196848987067,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.8624188356767956,0.054233563571707055,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9960138854587983,0.0049252095066315005,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9591675225692726,0.0709567742240429,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.8499278395091927,0.004028580808752513,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.8731882988089443,0.0011146412764072716,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.866996411374716,0.13774432138633064,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.9021193996692147,0.09100372808799406,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.36330303956780624,0.026221859328779205,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.4425860952335277,0.05814947402563381,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.364458656797212,0.06608881681928641,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.41037072812509656,0.08215981686573426,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.4070983158902698,0.09766492172854421,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
0.3306753567071356,0.039983180364083395,3.5668283016598856e-05,0.6575014349236119,0.2827869703738769,0.5320094547226136,0.3898323012173717
