i_I,i_Q,beta_iq,beta_ir,beta_qr,gamma_2,beta_bd
0.06206625063376038,0.14047054609540358,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06266810933306677,0.12849994663252362,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06333326252114375,0.022984777564661177,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06228133175329034,0.19864093566499064,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.05739375710955505,0.05773798880739491,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.066048244874223,0.9691945689963933,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.05862795166488071,0.07020167092393186,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.058557635408932364,0.06325563600169869,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.05874141369400293,0.05151940103209888,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06205169534165815,0.020082730950355687,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06500575925044134,0.5245224988873999,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06526167848787695,0.7877366709041816,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06559095720980922,0.7124706545124656,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06538134129641171,0.7473222989285258,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0649049819563419,0.7383207097216956,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06290281646768403,0.5014054532110841,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06496621519015727,0.9536347104580903,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06447672605887692,0.9092647342043559,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06481482064154574,0.9145430852468799,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06547371684754992,0.9329404339654246,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06700978884899522,0.9714257150743232,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06831352530557241,0.9993262151597396,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06616199352609237,0.1993070238345066,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.06615583957357626,0.1997319235750815,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.07094818206574062,0.16667778617829948,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.07145385454624345,0.1582754704703772,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.08092901073459441,0.0015302863876031237,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.08111865563851457,0.0025565746462430303,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.07631514392069183,0.134509458901868,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0764034210719178,0.13661828954300806,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.07462211675468897,0.16955516846155483,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.07926605008999352,0.058184462342453724,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
4.104847897743163e-05,0.27001303928162035,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0002805794814372389,0.03543024382054652,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0002541075129177116,0.05400245813862281,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.00015369443978977747,0.1360753979840536,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0002327651202794212,0.04619354515893015,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.00018396759400279755,0.09413073074818581,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.0002381429592155428,0.04723021913442054,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.00018986983296563617,0.05899424500955488,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.00019965938604112285,0.09886086066476034,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.14776836798141957,0.13911033649041388,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
3.443609357730925e-05,0.21842724279794604,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.15337021801601067,0.10424960599769277,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.16035964891378576,0.18328346559258085,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.16359948012360553,0.1848131417923683,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.16366574512552748,0.1962106351271843,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.16273360402150996,0.5850158791831521,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.00024502151348881895,0.03685332611827735,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.16212115433459098,0.32763849575898324,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
0.17415003796965595,0.1530939878838041,0.0013023621375728102,0.5200700870958388,0.7639838893964567,0.6167399114282478,0.5720519161655773
