i_I,i_Q,beta_iq,beta_ir,beta_qr,gamma_2,beta_bd
0.13127454496898494,0.858944535242354,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.3308356522181978,0.8337065079987153,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.37618994475156764,0.07077891076744536,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.6738758450636323,0.5684709497287438,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.9259375436470412,0.7465649021372397,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.9602545787707266,0.6815852695716841,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.8987713845427547,0.39416958365475496,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.1412677910466651,0.6670767463257208,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.12140917839875574,0.6595277292184856,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.14137233758298612,0.6258622225108834,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.22531236804699678,0.49878965079258747,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.3306585817696026,0.33220100201697894,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.4019274163316112,0.28142288214970107,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.26881992738216665,0.7291427868434157,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.5771645929638172,0.500042675169734,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.861319920151707,0.3139406920142385,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.5886795073957785,0.7731337982839407,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.5223679846505804,0.8770871017253032,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.957658230693445,0.3973332697589288,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.4868224287769777,0.7048656074494919,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.4424156254319484,0.7711159991282992,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.9656202416735861,0.1535302099002583,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.31333158911573206,0.9996756209463522,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.299026302437388,0.9998501890000648,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.18071624813741666,0.1910864791547595,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.16865811038314465,0.1785783967619927,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.06392747681127968,0.9999604789166042,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.06018034122678638,0.9985089976423455,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.062172984021324304,0.9690846692939692,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.08308400915236336,0.8605954068028208,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11122683621628503,0.6974032348800332,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11269022721353872,0.6526668687344037,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11025952056672943,0.6913948617827039,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11118257820603927,0.7351891461274447,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11166967478038672,0.7161402338873422,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11213293340095382,0.7000104621056814,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.12271378448194206,0.6268029100938316,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.1225760575978535,0.6292914202963589,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.12710104263756822,0.6249147011560772,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.13719117035982165,0.6432623407190935,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.13031616486899686,0.6226084220638282,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.12715962481830834,0.7370888617907405,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.10626271487872795,0.8108621520368027,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.09177834648489065,0.8717903881881703,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11182410912474747,0.8414189140219493,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.11893297201409303,0.8709479961367244,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.10875523006531708,0.8931939915886253,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.10872664114438532,0.8941435444861769,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.6141746583475758,0.1350166067611568,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.10293544008048483,0.8261085638005241,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
0.1469264364620398,0.9579989125943897,0.0013573245836318911,0.4829123746430343,0.4864866340854615,0.8747782204715612,0.4211013072933545
